timestamp,linear_x,angular_z,enc_left,enc_right,odom_x,odom_y,odom_yaw
1773536143.2494462,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.2694554,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.2893248,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.3093386,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.3293533,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.3493395,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.3693864,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.389321,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.4093466,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.4293199,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.4493387,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.469379,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.4894426,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.509325,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.5294,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.5493658,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.5693939,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.5893652,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.6094637,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.6295755,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.6494467,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.669324,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.689327,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.709365,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.7293568,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.7493262,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.7693467,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.7893214,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.8094244,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.8293376,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.8493261,0.0,0.0,0,0,0.0,0.0,0.0
1773536143.8693445,0.0,0.0,0,0,0.0,0.0,0.0
