timestamp,linear_x,angular_z,enc_left,enc_right,odom_x,odom_y,odom_yaw
1773536299.4737976,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.49377,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.5138056,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.5337865,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.553793,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.5737975,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.5937815,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.613806,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.6337786,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.6537879,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.673796,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.6937819,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.7137816,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.7337894,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.7537668,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.7737713,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.7937825,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.8137975,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.8337858,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.853777,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.8737848,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.893801,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.9137843,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.9337776,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.9537723,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.9737782,0.0,0.0,0,0,0.0,0.0,0.0
1773536299.993802,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.0138094,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.0337865,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.0537806,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.0737855,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.0937798,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.1137817,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.1337824,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.1537664,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.173775,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.1937716,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.2137887,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.233786,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.2537878,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.273774,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.2937846,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.3137832,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.3337765,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.3537736,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.3737848,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.393787,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.413782,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.4337754,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.453775,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.4737816,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.4937887,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.5137782,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.533787,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.5537872,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.5737915,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.593788,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.6137931,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.6337676,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.6537762,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.6737726,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.693774,0.0,0.0,0,0,0.0,0.0,0.0
1773536300.7138345,0.07428848743438721,0.0,0,0,0.0,0.0,0.0
1773536300.7337985,0.148593008518219,0.0,0,0,0.0,0.0,0.0
1773536300.7537923,0.18987330794334412,0.0,0,0,0.0,0.0,0.0
1773536300.7737806,0.2146415114402771,0.0,1,1,0.0006076937723825509,0.0,0.0
1773536300.7937586,0.2270255982875824,0.0,5,5,0.0030384688619127546,0.0,0.0
1773536300.8137863,0.23528164625167847,0.0,9,9,0.005469243951442958,0.0,0.0
1773536300.8338358,0.2394096851348877,0.0,13,14,0.00820386277131112,4.154530263005563e-06,0.003038468861912755
1773536300.8537912,0.2394096851348877,0.0,18,19,0.011242317607217226,1.3386809081953097e-05,0.003038468861912755
1773536300.8737853,0.24353772401809692,0.0,23,24,0.014280772443123332,2.261908790090063e-05,0.003038468861912755
1773536300.8937852,0.24353772401809692,0.0,28,30,0.01762305347689429,3.7852318652596154e-05,0.0060769377238255075
1773536300.9137886,0.24353772401809692,0.0,35,37,0.0218768313381162,6.370258001659636e-05,0.0060769377238255075
1773536300.9344702,0.24353772401809692,0.0,42,44,0.026130609199338115,8.955284138059658e-05,0.0060769377238255075
1773536300.9537916,0.24766573309898376,0.0,49,51,0.030384387060560028,0.0001154031027445968,0.0060769377238255075
1773536300.9738207,0.24766573309898376,0.0,55,58,0.03433428262020289,0.00014540776651928938,0.009115406585738265
1773536300.993765,0.24766573309898376,0.0,62,66,0.038891728187430544,0.0001938763912895562,0.012153875447651018
1773536301.0138104,0.24766573309898376,0.0,69,73,0.04314527041518523,0.0002455759593917437,0.012153875447651018
1773536301.0337873,0.24766573309898376,0.0,75,81,0.047398635920694765,0.0003101995245664542,0.01823081317147653
1773536301.0537977,0.24766573309898376,0.0,82,89,0.051955450343602244,0.0004002085297409468,0.02126928203338928
1773536301.0738237,0.24766573309898376,0.0,89,96,0.056208344601756124,0.0004906781798784822,0.02126928203338928
1773536301.0938108,0.24766573309898376,0.0,96,103,0.060461238859910005,0.0005811478300160175,0.02126928203338928
1773536301.1138036,0.24766573309898376,0.0,104,110,0.06501805328281748,0.0006711568351905101,0.01823081317147653
1773536301.1337903,0.251793771982193,0.0,111,117,0.06927120279779539,0.0007487038008145124,0.01823081317147653
1773536301.153896,0.251793771982193,0.0,118,124,0.0735243523127733,0.0008262507664385148,0.01823081317147653
1773536301.1737864,0.251793771982193,0.0,125,132,0.07808116673568077,0.0009162597716130074,0.02126928203338928
1773536301.1937943,0.25592179596424103,0.0,132,139,0.08233406099383465,0.0010067294217505427,0.02126928203338928
1773536301.2138038,0.26004983484745026,0.0,139,146,0.08658695525198853,0.001097199071888078,0.02126928203338928
1773536301.2337885,0.26004983484745026,0.0,147,153,0.09114376967489601,0.0011872080770625707,0.01823081317147653
1773536301.2537975,0.26004983484745026,0.0,154,161,0.09570058409780349,0.0012772170822370633,0.02126928203338928
1773536301.2737956,0.26004983484745026,0.0,161,169,0.10025710399666546,0.0013810713893459966,0.024307750895302033
1773536301.2937908,0.2641778588294983,0.0,169,176,0.10481362389552742,0.00148492569645493,0.02126928203338928
1773536301.313767,0.2641778588294983,0.0,176,184,0.10937014379438939,0.0015887800035638633,0.024307750895302033
1773536301.3337889,0.2641778588294983,0.0,183,191,0.11362274353178346,0.0016921715029732543,0.024307750895302033
1773536301.353778,0.2683058828115463,0.0,191,198,0.11817926343064543,0.0017960258100821877,0.02126928203338928
1773536301.3737645,0.2683058828115463,0.0,198,206,0.1227357833295074,0.001899880117191121,0.024307750895302033
1773536301.393763,0.27243392169475555,0.0,206,213,0.12729230322836935,0.0020037344243000544,0.02126928203338928
1773536301.4137824,0.2765619456768036,0.0,213,221,0.1318488231272313,0.0021075887314089877,0.024307750895302033
1773536301.4337673,0.2806899845600128,0.0,221,228,0.13640534302609328,0.002211443038517921,0.02126928203338928
1773536301.4537628,0.28481800854206085,0.0,229,235,0.14096215744900076,0.0023014520436924137,0.01823081317147653
1773536301.473803,0.28481800854206085,0.0,237,243,0.14582289975183266,0.002390077147262702,0.01823081317147653
1773536301.4937928,0.2889460325241089,0.0,245,250,0.15037996662897202,0.002466240019513883,0.015192344309563777
1773536301.51381,0.2889460325241089,0.0,252,258,0.15493703350611138,0.0025424028917650637,0.01823081317147653
1773536301.533788,0.2889460325241089,0.0,260,265,0.15949410038325074,0.0026185657640162446,0.015192344309563777
1773536301.553786,0.3013301342725754,0.0,268,273,0.1643550895324045,0.0026924212670730563,0.015192344309563777
1773536301.573797,0.3178422451019287,0.0,276,280,0.16891236679163132,0.002754737303243512,0.012153875447651025
1773536301.5937757,0.33435437083244324,0.0,284,288,0.17377355790906526,0.0028138225239317262,0.012153875447651025
1773536301.6137762,0.35086648166179657,0.0,292,297,0.17893847213618902,0.002884447364924909,0.015192344309563777
1773536301.633756,0.35912254452705383,0.0,301,305,0.18410338636331278,0.002955072205918092,0.012153875447651025
1773536301.653786,0.36325058341026306,0.0,310,314,0.18957222637042595,0.003021543079192333,0.012153875447651025
1773536301.673776,0.36325058341026306,0.0,319,323,0.19504106637753912,0.003088013952466574,0.012153875447651025
1773536301.6937578,0.3673786073923111,0.0,328,333,0.2008136175725598,0.0031669475982824846,0.015192344309563783
